GID_0,lon,lat,oppc
BRA,-45.2447,-7.55651,261
BRA,-42.1172,-5.93485,267
BRA,-42.541,-7.2463,272
BRA,-41.8923,-5.51081,265
BRA,-42.4459,-3.8186,270
BRA,-42.2559,-8.35466,270
BRA,-42.7192,-5.92078,259
BRA,-42.6987,-9.01241,263
BRA,-42.8583,-4.58571,272
BRA,-42.248,-6.54899,257
BRA,-39.0416,-7.34588,236
BRA,-40.1183,-2.88769,276
BRA,-39.448,-6.08911,262
BRA,-40.5479,-3.58537,254
BRA,-39.7356,-6.99837,242
BRA,-38.3896,-3.89929,261
BRA,-37.7679,-4.55826,272
BRA,-38.8125,-4.36872,262
BRA,-40.1359,-7.21319,231
BRA,-39.0471,-4.41229,241
BRA,-38.9742,-6.93349,262
BRA,-39.3021,-7.2982,254
BRA,-38.6429,-4.28921,259
BRA,-38.7741,-7.17188,246
BRA,-38.8812,-4.32598,225
BRA,-38.1271,-4.17741,266
BRA,-40.1671,-3.04996,275
BRA,-38.9799,-7.48469,251
BRA,-40.3687,-7.06761,247
BRA,-39.3155,-4.35162,256
BRA,-38.9048,-4.45569,250
BRA,-40.476,-3.94858,273
BRA,-39.2828,-7.02808,250
BRA,-39.4916,-6.52428,265
BRA,-40.9413,-4.15985,216
BRA,-38.2412,-4.12967,263
BRA,-38.6619,-3.72797,262
BRA,-39.0609,-6.60034,268
BRA,-41.2435,-3.03571,276
BRA,-40.6536,-5.16768,259
BRA,-39.4103,-7.2153,237
BRA,-40.9022,-4.40481,230
BRA,-40.176,-2.91813,277
BRA,-39.5651,-6.92146,254
BRA,-40.2634,-3.79945,275
BRA,-40.818,-3.75557,269
BRA,-40.749,-4.04422,245
BRA,-40.8372,-3.12788,276
BRA,-38.6404,-4.04057,258
BRA,-38.4707,-4.1209,260
BRA,-40.8911,-3.92403,222
BRA,-38.8554,-6.39627,273
BRA,-39.2892,-6.36281,268
BRA,-40.7537,-4.89764,257
BRA,-40.7059,-4.31748,226
BRA,-40.7118,-4.53802,246
BRA,-38.2919,-5.8124,271
BRA,-39.7843,-3.74737,256
BRA,-38.5298,-3.96577,255
BRA,-39.5855,-3.68314,250
BRA,-39.5836,-3.49933,266
BRA,-39.6202,-4.52608,237
BRA,-38.7639,-5.6051,274
BRA,-38.6227,-5.90213,271
BRA,-39.2826,-7.57599,222
BRA,-38.9706,-6.7448,267
BRA,-38.6829,-3.89143,252
BRA,-40.1582,-3.1285,275
BRA,-40.6896,-3.2252,276
BRA,-40.3423,-3.52364,247
BRA,-38.7708,-7.38597,249
BRA,-38.9378,-7.29749,252
BRA,-39.143,-7.23522,253
BRA,-39.63,-5.73844,265
BRA,-40.6776,-3.46311,275
BRA,-40.7452,-3.90271,266
BRA,-39.6713,-7.08415,241
BRA,-40.5621,-4.70581,255
BRA,-38.8446,-4.13831,244
BRA,-39.03,-3.41436,266
BRA,-40.6905,-6.20768,237
BRA,-39.2417,-4.08815,260
BRA,-39.7078,-5.45341,240
BRA,-39.0707,-7.82163,239
BRA,-39.2692,-3.7927399999999998,264
BRA,-38.4624,-6.03576,246
BRA,-40.6442,-4.23922,264
BRA,-40.9205,-4.74672,226
BRA,-39.114,-7.52265,240
BRA,-40.0233,-7.09154,244
BRA,-39.2011,-6.24637,269
BRA,-38.7277,-4.21587,249
BRA,-40.5759,-4.14191,266
BRA,-40.45,-7.28398,237
BRA,-39.7302,-7.17613,226
BRA,-40.1523,-4.32608,261
BRA,-38.9726,-3.60515,263
BRA,-40.4662,-3.35305,273
BRA,-40.3482,-3.68913,271
BRA,-38.1282,-5.24353,275
BRA,-39.753,-6.67838,255
BRA,-40.2968,-5.98585,251
BRA,-39.5799,-3.98831,259
BRA,-40.9923,-3.72965,239
BRA,-39.3465,-3.67654,261
BRA,-39.5107,-3.62316,237
BRA,-40.5628,-3.30819,276
BRA,-40.4741,-4.19387,266
BRA,-39.2942,-6.78264,260
BRA,-41.0916,-3.5667,241
BRA,-38.3033,-6.10691,266
BRA,-38.3899,-6.40588,249
BRA,-37.3474,-5.18374,279
BRA,-35.1986,-5.79357,258
BRA,-38.4947,-6.20283,246
BRA,-35.6206,-7.03943,246
BRA,-35.7591,-7.05377,228
BRA,-35.5332,-6.94657,237
BRA,-35.7552,-6.82813,225
BRA,-35.6977,-6.96396,220
BRA,-35.6246,-6.74775,233
BRA,-34.9055,-7.51351,249
BRA,-38.5577,-6.88004,259
BRA,-35.8731,-7.22196,229
BRA,-34.8999,-7.25746,251
BRA,-35.605,-7.28144,246
BRA,-35.289,-6.61453,252
BRA,-34.8641,-7.11509,254
BRA,-35.8491,-7.15535,217
BRA,-35.0087,-6.76535,253
BRA,-35.7848,-7.18995,238
BRA,-35.5586,-7.63514,237
BRA,-35.4906,-6.77922,251
BRA,-37.9886,-7.73175,225
BRA,-37.4488,-6.48529,268
BRA,-37.3214,-6.83974,255
BRA,-38.4128,-6.51504,260
BRA,-34.8984,-7.90072,254
BRA,-35.9447,-8.45966,218
BRA,-35.5263,-8.70609,236
BRA,-37.1226,-9.11125,229
BRA,-36.7788,-8.4665,220
BRA,-35.2227,-7.60398,246
BRA,-36.0644,-8.48482,215
