GID_0,lon,lat,oppc
BRA,-41.0916,-3.5667,5113
BRA,-36.6347,-6.4282,8746
BRA,-36.914,-5.58362,7604
BRA,-38.2941,-6.20351,8507
BRA,-38.0142,-6.40533,8737
BRA,-36.6094,-5.65792,7606
BRA,-37.8834,-6.21367,8509
BRA,-37.7946,-5.65349,7599
BRA,-35.1608,-6.18831,8526
BRA,-37.3135,-5.86206,8057
BRA,-37.6129,-5.06977,6927
BRA,-36.4167,-5.98027,8062
BRA,-35.3591,-6.18566,8524
BRA,-37.1067,-6.45441,8743
BRA,-35.1281,-6.37193,8755
BRA,-37.5586,-5.78387,7827
BRA,-36.5868,-6.55015,8976
BRA,-35.4247,-5.64323,7613
BRA,-36.3503,-6.03503,8290
BRA,-36.2223,-6.3748,8748
BRA,-38.4441,-6.24974,8506
BRA,-36.7782,-6.40894,8745
BRA,-36.5146,-6.25484,8517
BRA,-35.271,-5.91116,8069
BRA,-36.717,-6.93835,9439
BRA,-35.3048,-5.70143,7841
BRA,-36.5282,-5.69096,7833
BRA,-36.8226,-6.12264,8288
BRA,-38.1212,-6.07234,8280
BRA,-37.8375,-6.15669,8281
BRA,-35.1943,-6.26486,8525
BRA,-37.5183,-5.44887,7374
BRA,-37.9912,-5.8363,8053
BRA,-36.1278,-5.35211,7383
BRA,-37.4048,-6.01474,8284
BRA,-35.9346,-6.46544,8750
BRA,-37.3496,-6.37665,8741
BRA,-35.8122,-5.54094,7611
BRA,-37.009,-6.0306,8286
BRA,-35.4299,-6.15082,8296
BRA,-35.8729,-6.0119,8293
BRA,-36.247,-5.69322,7835
BRA,-36.1171,-6.14943,8292
BRA,-37.8134,-6.10525,8282
BRA,-38.3899,-6.40588,8735
BRA,-35.3552,-5.85229,8068
BRA,-36.6318,-5.10795,6933
BRA,-38.324,-6.39949,8736
BRA,-38.1642,-6.2846,8508
BRA,-37.5158,-6.07194,8283
BRA,-35.3253,-6.07063,8297
BRA,-35.7831,-6.43698,8751
BRA,-37.3474,-5.18374,7149
BRA,-35.4286,-6.47511,8753
BRA,-36.9428,-6.6958,9206
BRA,-37.1032,-5.76893,7830
BRA,-36.6566,-6.68491,9208
BRA,-35.3794,-5.2765,7161
BRA,-35.6442,-6.43018,8752
BRA,-35.6914,-5.83802,8066
BRA,-38.2077,-6.10498,8279
BRA,-36.3867,-5.5161,7607
BRA,-35.2195,-6.4356,8754
BRA,-35.6635,-5.62233,7612
BRA,-36.7887,-5.05441,6932
BRA,-35.7113,-6.10478,8294
BRA,-35.5554,-5.46393,7386
BRA,-35.8215,-5.82156,7838
BRA,-38.0579,-5.78393,7824
BRA,-37.2554,-4.83729,6716
BRA,-35.933,-5.88745,8065
BRA,-36.0193,-6.22475,8520
BRA,-36.6578,-5.94605,8061
BRA,-38.1519,-5.97472,8052
BRA,-37.2027,-6.71387,9204
BRA,-35.7067,-6.31087,8522
BRA,-36.8746,-6.44002,8744
BRA,-35.6317,-5.90559,8067
BRA,-36.0798,-5.96404,8064
BRA,-36.6827,-6.21893,8516
BRA,-37.3996,-6.66031,8971
BRA,-35.5,-6.28181,8523
BRA,-37.957,-5.77666,7825
BRA,-37.2745,-6.45768,8742
BRA,-37.818,-5.98238,8054
BRA,-37.2635,-5.63761,7602
BRA,-37.6357,-7.51144,10371
BRA,-35.6206,-7.03943,9680
BRA,-35.7591,-7.05377,9679
BRA,-35.5332,-6.94657,9446
BRA,-36.0511,-7.73668,10613
BRA,-34.9057,-7.42977,10152
BRA,-38.4468,-6.72195,9197
BRA,-37.0628,-7.55502,10374
BRA,-35.3737,-6.84374,9447
BRA,-35.7552,-6.82813,9213
BRA,-35.7498,-6.54848,8981
BRA,-35.6977,-6.96396,9445
BRA,-35.9313,-7.04789,9678
BRA,-35.7066,-7.54473,10382
BRA,-36.725,-7.07231,9673
