GID_0,lon,lat,oppc
BRA,-42.6761,-22.0485,196
BRA,-44.0996,-22.5202,205
BRA,-49.0571,-20.5242,231
BRA,-46.772,-22.7088,184
BRA,-45.2325,-22.8495,189
BRA,-48.178,-21.7845,207
BRA,-47.3842,-22.3572,200
BRA,-47.1727,-22.5727,201
BRA,-46.5563,-23.1171,181
BRA,-44.3281,-22.6819,182
BRA,-48.1636,-21.1864,219
BRA,-50.7357,-21.921,216
BRA,-45.7076,-23.0992,195
BRA,-47.303,-21.2749,200
BRA,-47.0659,-22.9053,194
BRA,-49.7839,-23.004,209
BRA,-47.5071,-22.9951,202
BRA,-46.8407,-23.5235,178
BRA,-50.2471,-20.2806,226
BRA,-49.8013,-21.6195,218
BRA,-46.258,-23.9888,213
BRA,-46.5333,-23.4538,180
BRA,-47.0487,-22.6405,199
BRA,-47.2143,-22.8529,198
BRA,-47.9882,-21.9584,199
BRA,-47.2101,-23.0816,196
BRA,-47.523,-22.5832,204
BRA,-48.0483,-23.5886,189
BRA,-46.8224,-22.4357,198
BRA,-47.1736,-24.2834,211
BRA,-46.8464,-23.0035,185
BRA,-47.0593,-23.1526,190
BRA,-45.9658,-23.2983,191
BRA,-46.9851,-22.7037,192
BRA,-48.5592,-22.2936,208
BRA,-46.2741,-22.927,170
BRA,-47.6426,-24.3101,217
BRA,-46.4613,-23.6677,173
BRA,-47.4625,-24.2766,211
BRA,-46.1854,-23.5208,174
BRA,-46.9532,-22.4332,200
BRA,-49.7833,-20.9114,226
BRA,-46.7916,-23.5324,184
BRA,-49.8697,-22.9797,215
BRA,-47.1488,-22.7542,198
BRA,-47.0012,-24.312,212
BRA,-45.4613,-22.9246,199
BRA,-45.1869,-22.6069,163
BRA,-47.6476,-22.7338,205
BRA,-47.4257,-21.996,208
BRA,-46.3473,-23.5333,176
BRA,-46.2237,-23.3172,182
BRA,-46.5646,-23.6914,175
BRA,-46.6395,-23.5329,183
BRA,-47.9875,-21.1316,219
BRA,-47.4451,-23.4969,192
BRA,-47.2728,-22.8204,201
BRA,-45.5593,-23.0104,193
BRA,-50.8905,-20.2344,229
BRA,-49.1713,-20.9511,225
BRA,-46.9974,-22.9698,186
