GID_0,lon,lat,oppc
BRA,-40.2764,-19.82,244
BRA,-41.1986,-20.913,226
BRA,-41.6731,-21.1173,218
BRA,-41.2954,-20.1395,207
BRA,-41.1198,-20.8462,240
BRA,-40.4165,-20.2632,244
BRA,-41.2031,-20.6033,228
BRA,-40.6269,-19.5493,242
BRA,-41.2417,-20.3639,207
BRA,-40.6594,-20.3603,229
BRA,-40.836,-18.3702,223
BRA,-40.4078,-19.937,237
BRA,-40.4473,-19.1864,235
BRA,-41.6734,-20.7668,196
BRA,-40.5093,-20.6772,243
BRA,-41.5087,-20.2347,200
BRA,-40.8132,-20.7913,238
BRA,-40.8601,-19.8018,228
BRA,-40.8753,-19.875,227
BRA,-41.5334,-20.3531,198
BRA,-40.0759,-18.907,240
BRA,-41.3948,-20.7994,227
BRA,-40.386,-19.7577,235
BRA,-41.0621,-19.8994,233
BRA,-40.0643,-19.3946,243
BRA,-40.8384,-21.0398,237
BRA,-40.67,-20.4159,203
BRA,-40.5456,-19.4114,240
BRA,-41.3615,-21.0628,225
BRA,-40.3668,-18.1303,238
BRA,-41.4156,-20.4652,200
BRA,-41.346,-20.9509,213
BRA,-40.4053,-18.715,238
BRA,-40.8534,-19.2229,226
BRA,-39.9574,-18.3004,241
BRA,-40.5458,-18.1253,236
BRA,-41.0468,-21.0964,237
BRA,-40.9388,-20.8556,241
BRA,-40.527,-20.0999,216
BRA,-40.7439,-20.0253,201
BRA,-40.5979,-19.9363,208
BRA,-40.5365,-19.0182,238
BRA,-39.8579,-18.7214,240
BRA,-40.6526,-19.7411,229
BRA,-40.3074,-20.121,246
BRA,-40.0974,-19.1897,241
BRA,-41.0179,-20.669,231
BRA,-41.1355,-20.327,194
BRA,-40.4933,-20.3825,246
BRA,-40.609,-18.6091,238
BRA,-40.3849,-18.9958,237
BRA,-40.3128,-20.3155,246
BRA,-42.1017,-21.6252,226
BRA,-43.1118,-22.2283,194
BRA,-43.8269,-22.4715,206
BRA,-44.1752,-22.5481,206
BRA,-43.3992,-22.764,230
BRA,-42.4251,-22.1545,199
BRA,-41.9187,-21.5691,223
BRA,-43.214,-22.0404,215
BRA,-41.3181,-21.7622,234
BRA,-42.3664,-21.9797,210
BRA,-41.6165,-21.4846,231
BRA,-42.6046,-21.931,217
BRA,-41.8719,-22.0834,217
BRA,-42.9895,-22.5347,231
BRA,-42.8639,-22.7565,232
BRA,-43.7798,-22.8636,234
BRA,-41.7014,-21.4296,232
BRA,-42.0758,-21.6748,227
BRA,-41.8799,-21.1997,232
BRA,-44.5675,-22.4897,174
BRA,-43.6602,-22.6435,216
BRA,-42.1271,-21.2091,224
BRA,-43.0315,-22.6632,212
BRA,-44.0409,-22.9594,203
BRA,-42.8246,-22.9354,226
BRA,-41.9697,-21.039,226
BRA,-43.1034,-22.8832,231
BRA,-42.5377,-22.2932,175
BRA,-43.7108,-22.6078,215
BRA,-44.7175,-23.2221,209
BRA,-43.4285,-22.4309,196
BRA,-43.1926,-22.52,215
BRA,-44.0022,-22.5172,205
BRA,-43.9081,-22.6215,208
BRA,-44.2952,-22.4175,208
BRA,-43.5518,-22.7102,233
BRA,-41.4693,-22.1031,232
BRA,-44.4509,-22.4705,212
BRA,-42.6276,-22.7181,225
BRA,-44.1419,-22.72,198
BRA,-43.5856,-22.1692,207
BRA,-43.2003,-22.9129,224
BRA,-42.0098,-21.9547,215
BRA,-42.1832,-21.541,226
BRA,-41.1091,-21.4702,231
BRA,-41.756,-21.6551,229
BRA,-41.0446,-21.638,231
BRA,-42.9327,-22.1525,200
BRA,-42.9142,-21.9949,209
BRA,-43.7155,-22.7526,232
BRA,-42.3961,-22.6574,230
BRA,-42.6761,-22.0485,196
BRA,-42.7202,-22.7423,228
BRA,-42.9752,-22.4165,189
BRA,-43.7129,-22.2445,202
BRA,-51.0737,-21.682,221
BRA,-46.9735,-22.0572,202
BRA,-46.7176,-21.9319,191
BRA,-48.9863,-22.4694,207
BRA,-47.3712,-21.0214,208
BRA,-47.2546,-23.5306,174
BRA,-51.4722,-22.0764,219
BRA,-49.719,-22.0841,209
BRA,-47.3331,-22.7374,201
BRA,-48.1147,-21.7288,206
BRA,-46.772,-22.7088,184
BRA,-48.1336,-22.793,208
BRA,-51.3895,-22.2934,218
BRA,-45.2325,-22.8495,189
BRA,-48.8443,-24.5108,197
BRA,-47.0608,-23.4366,184
BRA,-50.4401,-21.2076,222
BRA,-47.6166,-23.5029,189
BRA,-48.178,-21.7845,207
BRA,-47.3842,-22.3572,200
BRA,-44.6992,-22.5786,197
BRA,-48.6681,-22.6672,200
BRA,-48.7904,-21.1872,221
BRA,-47.1727,-22.5727,201
BRA,-46.32,-23.3965,181
BRA,-50.4183,-22.66,207
BRA,-46.5563,-23.1171,181
BRA,-48.9251,-23.1067,202
BRA,-44.3281,-22.6819,182
BRA,-49.5634,-23.6284,206
BRA,-49.9518,-21.2657,225
BRA,-48.7438,-22.073,213
BRA,-48.5583,-22.4909,207
BRA,-48.5013,-24.759,203
BRA,-48.5698,-20.5531,227
BRA,-46.879,-23.5057,178
BRA,-47.5921,-20.8929,203
BRA,-49.0871,-22.3246,209
BRA,-48.4791,-20.9491,223
BRA,-49.4679,-23.0164,203
BRA,-46.0407,-23.5698,173
BRA,-48.3906,-21.9918,213
BRA,-48.523,-22.1365,211
BRA,-48.2582,-23.1055,202
BRA,-47.6786,-23.2855,199
BRA,-46.4675,-23.1356,179
BRA,-49.0741,-21.6214,220
BRA,-48.9707,-22.5728,204
BRA,-48.4437,-22.8837,194
BRA,-46.5419,-22.9527,181
BRA,-48.1251,-22.2795,200
BRA,-48.5958,-23.7977,197
BRA,-47.1362,-23.3053,182
BRA,-45.7076,-23.0992,195
BRA,-45.0154,-22.6665,191
BRA,-46.6437,-21.528,195
BRA,-46.7397,-23.3607,182
BRA,-46.8781,-23.355,182
BRA,-48.1223,-24.7324,218
BRA,-47.0659,-22.9053,194
BRA,-46.7889,-23.2078,180
BRA,-45.5833,-22.7296,147
BRA,-47.9341,-25.0144,220
BRA,-45.0521,-22.7003,198
BRA,-50.3873,-22.7471,211
BRA,-48.3482,-24.0113,183
BRA,-47.5071,-22.9951,202
BRA,-45.4125,-23.6125,197
BRA,-49.9183,-20.08,235
BRA,-47.0852,-21.7708,206
BRA,-48.977,-21.1314,225
BRA,-49.0616,-21.0519,225
BRA,-49.2664,-20.9009,225
BRA,-47.7459,-23.1665,204
BRA,-47.7755,-22.5096,208
BRA,-47.1729,-22.3375,201
BRA,-48.0134,-23.0154,204
BRA,-44.969,-22.5728,198
BRA,-46.424,-23.8911,213
BRA,-44.9576,-23.0731,164
BRA,-47.6181,-21.9002,204
BRA,-46.6205,-23.6813,175
BRA,-48.3819,-22.3673,200
BRA,-49.4084,-22.4146,207
BRA,-50.2038,-22.4326,206
BRA,-48.1141,-24.5281,222
BRA,-47.3682,-23.0428,199
BRA,-49.1146,-21.1678,224
BRA,-46.8136,-23.8297,178
BRA,-46.7477,-22.1909,194
BRA,-50.2471,-20.2806,226
BRA,-46.371,-23.5411,176
BRA,-47.4039,-20.5352,200
BRA,-49.6546,-22.2125,203
BRA,-50.364,-20.6485,226
BRA,-49.8013,-21.6195,218
BRA,-49.2172,-20.7959,227
BRA,-48.5295,-24.1892,178
BRA,-50.3411,-20.0746,228
BRA,-50.6453,-21.2544,221
BRA,-46.0369,-23.4112,184
BRA,-45.1938,-22.8075,198
BRA,-48.2316,-21.3594,215
BRA,-46.258,-23.9888,213
BRA,-46.5333,-23.4538,180
BRA,-47.0487,-22.6405,199
BRA,-47.2143,-22.8529,198
BRA,-47.9882,-21.9584,199
BRA,-48.8319,-21.7562,217
BRA,-46.157,-23.2037,188
BRA,-47.5537,-24.699,216
BRA,-45.3552,-23.7785,217
BRA,-47.2101,-23.0816,196
BRA,-50.9633,-21.7695,219
BRA,-49.6279,-23.0575,204
BRA,-47.6927,-23.3513,195
BRA,-47.523,-22.5832,204
BRA,-49.4164,-21.2768,224
BRA,-48.8116,-21.9857,216
BRA,-46.8572,-23.7161,171
BRA,-48.0483,-23.5886,189
BRA,-48.8764,-23.9788,193
BRA,-46.8224,-22.4357,198
BRA,-48.7197,-22.2324,211
BRA,-46.3457,-23.4835,180
BRA,-49.3352,-24.1085,194
BRA,-47.1736,-24.2834,211
BRA,-46.8464,-23.0035,185
BRA,-48.6157,-23.1047,192
BRA,-46.9743,-21.7309,200
BRA,-47.2927,-23.2544,192
BRA,-47.0593,-23.1526,190
BRA,-47.7902,-20.3355,220
BRA,-48.3252,-21.252,219
BRA,-45.9658,-23.2983,191
BRA,-46.9851,-22.7037,192
BRA,-45.6942,-23.2522,185
BRA,-47.7606,-21.0176,216
BRA,-46.728,-23.1039,182
BRA,-48.5592,-22.2936,208
BRA,-49.6892,-21.0551,226
BRA,-46.8974,-23.1852,179
BRA,-47.6426,-24.3101,217
BRA,-47.0653,-23.9244,177
BRA,-47.8375,-23.0506,203
BRA,-47.3841,-22.1809,200
BRA,-48.8037,-22.6027,205
BRA,-47.397,-22.566,203
BRA,-46.65,-22.5226,187
BRA,-50.3294,-21.6737,217
BRA,-46.5897,-23.3171,174
BRA,-50.6713,-22.6149,216
BRA,-49.9501,-22.2171,206
BRA,-51.1709,-22.1462,220
BRA,-48.364,-21.6025,214
BRA,-46.4613,-23.6677,173
BRA,-49.5791,-21.1757,225
BRA,-47.4625,-24.2766,211
BRA,-49.5206,-20.8169,225
BRA,-47.0024,-21.4647,212
BRA,-46.1854,-23.5208,174
BRA,-46.9428,-22.3675,200
BRA,-48.4971,-21.2655,217
BRA,-49.7184,-20.768,227
BRA,-45.8407,-22.9544,170
BRA,-46.7896,-22.8811,182
BRA,-46.3983,-23.1747,174
BRA,-49.6358,-20.843,226
BRA,-49.4986,-21.0156,226
BRA,-49.3123,-20.5321,230
BRA,-48.9141,-20.9893,228
BRA,-49.2234,-21.4651,221
BRA,-49.922,-22.438,207
BRA,-48.9106,-20.7366,229
BRA,-50.0971,-22.1549,210
BRA,-47.8852,-20.7169,218
BRA,-46.7916,-23.5324,184
BRA,-50.2811,-22.3149,212
BRA,-49.8697,-22.9797,215
BRA,-49.4309,-20.39,231
BRA,-48.8037,-21.0854,224
BRA,-50.7632,-20.4148,227
BRA,-50.218,-22.7858,212
BRA,-51.8562,-21.354,232
BRA,-50.5732,-22.4114,211
BRA,-45.6639,-23.3872,178
BRA,-48.3679,-23.0841,191
BRA,-47.8742,-24.7147,218
BRA,-47.1488,-22.7542,198
BRA,-48.7781,-22.3511,209
BRA,-47.4775,-20.2535,202
BRA,-50.7933,-22.8174,218
BRA,-51.1123,-20.6368,229
BRA,-47.0012,-24.312,212
BRA,-47.4256,-23.7139,168
BRA,-47.7222,-23.8077,185
BRA,-45.4613,-22.9246,199
BRA,-48.9086,-21.1853,222
BRA,-47.6476,-22.7338,205
BRA,-49.3803,-23.1981,197
BRA,-48.6607,-21.0886,223
BRA,-47.4257,-21.996,208
BRA,-48.221,-21.0132,223
BRA,-49.933,-21.0342,226
BRA,-50.176,-22.107,210
BRA,-48.0423,-21.0216,223
BRA,-49.7064,-20.1727,232
BRA,-50.538,-19.9453,233
BRA,-48.1195,-23.1761,197
BRA,-47.5251,-23.2093,198
BRA,-51.0868,-21.8496,223
BRA,-51.5565,-22.0082,221
BRA,-52.1111,-21.7651,230
BRA,-51.8447,-21.8732,224
BRA,-50.6966,-22.2456,212
BRA,-47.5318,-23.0105,202
BRA,-50.893,-22.2269,214
BRA,-45.5422,-23.2638,176
BRA,-49.2268,-21.8914,214
BRA,-47.8449,-24.4979,222
BRA,-49.0044,-24.6517,198
BRA,-48.7635,-24.2206,177
BRA,-49.933,-22.789,210
BRA,-47.8099,-21.1699,211
BRA,-50.7239,-21.7284,217
BRA,-47.5546,-22.3984,203
BRA,-49.6836,-19.9868,239
BRA,-49.5755,-21.4593,223
BRA,-49.4897,-21.3427,222
BRA,-45.8465,-23.5288,170
BRA,-47.4143,-22.7553,204
BRA,-45.8875,-23.3933,181
BRA,-47.4512,-22.1405,203
BRA,-47.248,-21.8235,204
BRA,-49.6354,-22.8988,207
BRA,-50.932,-20.2083,229
BRA,-46.2237,-23.3172,182
BRA,-47.3622,-21.4776,213
BRA,-47.1464,-21.0864,196
BRA,-46.9192,-22.6029,196
BRA,-46.6845,-22.1121,197
BRA,-46.5548,-23.6229,183
BRA,-47.886,-22.0174,197
BRA,-47.8593,-20.5812,219
BRA,-44.5774,-22.6414,204
BRA,-46.8873,-21.5953,202
BRA,-49.3758,-20.8113,227
BRA,-46.9432,-23.8491,174
BRA,-45.3109,-23.222,170
BRA,-48.5723,-22.7321,197
BRA,-47.9935,-23.8782,181
BRA,-47.9096,-22.5483,206
BRA,-47.1357,-23.5226,172
BRA,-46.8208,-21.7041,184
BRA,-47.5518,-21.4732,212
BRA,-49.925,-20.6523,229
BRA,-47.5602,-21.3074,214
BRA,-46.7033,-22.6139,188
BRA,-47.9875,-21.1316,219
BRA,-48.8054,-20.8108,227
BRA,-47.4451,-23.4969,192
BRA,-49.0307,-20.9602,227
BRA,-51.2882,-22.3866,219
BRA,-49.6563,-20.6228,228
BRA,-47.5062,-23.9612,169
BRA,-48.5103,-21.4049,219
BRA,-49.241,-23.5307,200
BRA,-51.5621,-22.3016,220
BRA,-50.5786,-22.7429,214
BRA,-47.8461,-23.3487,193
BRA,-45.5593,-23.0104,193
BRA,-49.3722,-23.3425,201
BRA,-52.1682,-22.5299,223
BRA,-50.5191,-21.9335,214
BRA,-45.0834,-23.4332,206
BRA,-49.2848,-21.7866,218
BRA,-49.2931,-21.2032,224
BRA,-46.9974,-22.9698,186
BRA,-50.8699,-21.2229,221
BRA,-46.4124,-22.887,178
BRA,-47.4388,-23.5446,182
BRA,-49.9781,-20.4237,228
BRA,-50.3133,-23.3049,209
BRA,-49.3343,-25.9899,165
BRA,-49.3037,-25.3188,168
BRA,-51.2297,-22.7813,222
BRA,-53.4686,-25.9168,184
BRA,-53.1332,-24.6449,203
BRA,-50.2304,-23.0533,215
BRA,-51.9154,-23.1946,201
BRA,-48.7191,-25.4386,213
BRA,-50.1972,-25.9804,170
BRA,-51.4635,-23.55,192
BRA,-51.4259,-23.4153,195
BRA,-49.8285,-24.1548,187
BRA,-51.7856,-24.3132,196
BRA,-49.4047,-25.5859,169
BRA,-51.5839,-24.3857,189
BRA,-50.8459,-23.3697,208
BRA,-53.5213,-24.4168,205
BRA,-51.6668,-23.2318,194
BRA,-49.6291,-25.5804,169
BRA,-50.3704,-23.1078,216
BRA,-52.004,-24.0334,203
BRA,-53.6725,-25.8842,186
BRA,-51.1927,-22.9937,217
BRA,-51.5518,-26.1607,166
BRA,-51.6276,-24.8688,174
BRA,-53.4117,-25.4308,190
BRA,-49.1141,-25.2066,172
BRA,-51.7671,-23.7063,196
BRA,-51.5875,-23.9366,200
BRA,-53.1218,-24.8173,194
BRA,-53.3207,-24.6189,199
BRA,-50.0753,-23.0423,211
BRA,-51.2798,-23.2766,209
BRA,-52.7976,-24.5893,198
BRA,-51.8237,-25.0802,169
BRA,-49.529,-25.4525,170
BRA,-49.4501,-25.3687,169
BRA,-52.378,-24.0463,200
BRA,-51.3372,-24.5649,190
BRA,-52.0409,-25.5758,174
BRA,-52.1198,-25.3734,180
BRA,-53.8055,-25.6691,191
BRA,-53.6112,-25.4816,193
BRA,-50.0986,-24.9152,170
BRA,-49.7235,-23.4269,205
BRA,-53.459,-24.9573,182
BRA,-50.0108,-24.7891,168
BRA,-53.1548,-25.2044,182
BRA,-52.8691,-26.0891,179
BRA,-53.8415,-25.1489,190
BRA,-52.5173,-25.8515,174
BRA,-52.6054,-23.6599,209
BRA,-52.3508,-26.4043,166
BRA,-51.9743,-22.8374,213
BRA,-50.5569,-23.5493,188
BRA,-50.1707,-23.623,202
BRA,-49.535,-25.6788,167
BRA,-53.3006,-24.7971,190
BRA,-50.6498,-23.1829,207
BRA,-52.0356,-26.2277,160
BRA,-53.1285,-25.6192,187
BRA,-52.1622,-22.9624,214
BRA,-51.343,-26.0166,167
BRA,-51.4563,-24.0132,195
BRA,-49.2646,-25.4195,171
BRA,-50.4576,-24.0362,183
BRA,-53.057,-25.7407,182
BRA,-53.1659,-25.9445,179
BRA,-52.2659,-23.797,208
BRA,-49.3073,-25.6624,169
BRA,-50.5456,-25.4107,175
BRA,-50.4031,-23.8455,193
BRA,-53.3092,-26.2523,173
BRA,-52.0807,-23.6031,202
BRA,-51.9546,-23.0847,204
BRA,-53.3114,-24.2951,210
BRA,-53.0535,-26.0817,179
BRA,-51.3172,-26.425,159
BRA,-51.9246,-24.173,202
BRA,-51.9911,-25.1927,174
BRA,-51.5094,-24.1466,200
BRA,-54.2573,-24.085,217
BRA,-50.8021,-25.1912,176
BRA,-50.0407,-23.5203,205
BRA,-52.8755,-25.096800000000002,176
BRA,-51.4623,-25.3902,168
BRA,-48.5752,-25.8817,210
BRA,-52.3848,-26.139,169
BRA,-50.1932,-23.8478,191
BRA,-53.0072,-25.1193,175
BRA,-51.0522,-23.2659,213
BRA,-50.7533,-24.448,183
BRA,-50.5989,-25.2285,178
BRA,-51.0769,-25.5704,161
BRA,-52.6989,-23.4762,213
BRA,-50.5794,-25.0238,179
BRA,-52.1012,-24.4253,199
BRA,-54.3001,-25.1366,203
BRA,-51.9912,-23.6601,196
BRA,-52.8152,-25.9619,181
BRA,-49.3454,-25.2193,173
BRA,-50.857,-25.0067,183
BRA,-49.9739,-23.1591,212
BRA,-51.5342,-23.1104,205
BRA,-49.7066,-24.2439,174
BRA,-50.9777,-23.2578,213
BRA,-53.3849,-24.3839,203
BRA,-49.909,-23.4987,202
BRA,-50.2496,-23.4357,205
BRA,-49.7168,-25.7671,167
BRA,-52.4109,-25.4077,176
BRA,-50.7511,-23.0818,215
BRA,-53.5733,-25.2596,188
BRA,-50.8173,-25.8806,168
BRA,-52.5271,-24.317,197
BRA,-51.671,-23.5446,190
BRA,-49.3282,-25.777,164
BRA,-52.1743,-25.9421,171
BRA,-51.6658,-24.5144,184
BRA,-54.0571,-24.557,204
BRA,-51.7928,-23.4843,191
BRA,-51.3137,-23.7425,188
BRA,-53.0402,-22.7336,222
BRA,-51.9333,-23.4205,185
BRA,-52.5532,-26.355,170
BRA,-53.8286,-24.42,205
BRA,-52.2497,-25.112,181
BRA,-51.6404,-23.7058,196
BRA,-53.9935,-25.2496,192
BRA,-48.549,-25.8237,203
BRA,-51.2277,-23.8988,178
BRA,-54.0943,-25.2977,195
BRA,-54.1618,-24.4538,207
BRA,-51.4846,-22.9657,214
BRA,-48.8345,-25.4744,185
BRA,-51.7737,-23.1487,205
BRA,-52.6032,-23.1763,214
BRA,-52.5661,-24.6723,196
BRA,-53.2618,-25.9004,179
BRA,-50.5665,-23.4324,201
BRA,-52.5447,-25.3054,177
BRA,-53.3469,-25.6309,191
BRA,-50.9185,-24.2058,184
BRA,-52.046,-23.4555,190
BRA,-51.9888,-26.4839,158
BRA,-50.007,-25.4257,175
BRA,-52.2029,-24.8853,182
BRA,-53.8404,-24.2868,210
BRA,-48.5225,-25.5161,205
BRA,-52.4617,-23.0816,207
BRA,-52.6706,-26.2292,172
BRA,-50.931,-26.2105,175
BRA,-50.8304,-26.0466,170
BRA,-52.3431,-23.914,203
BRA,-53.4098,-23.8949,210
BRA,-49.4336,-26.0965,164
BRA,-50.0536,-23.7982,200
BRA,-53.482,-26.0324,183
BRA,-51.6536,-25.6944,159
BRA,-49.9433,-24.5306,167
BRA,-49.0624,-25.4422,170
BRA,-51.7596,-24.7588,175
BRA,-52.9162,-23.0101,216
BRA,-50.1668,-25.0916,181
BRA,-49.8946,-25.54,172
BRA,-52.4067,-25.5477,180
BRA,-51.4429,-23.0357,209
BRA,-51.0293,-22.8517,218
BRA,-50.9754,-25.2111,179
BRA,-53.0759,-24.2775,206
BRA,-52.9102,-25.4492,183
BRA,-53.483,-23.0838,220
BRA,-52.1309,-23.8533,207
BRA,-50.9145,-23.0676,218
BRA,-53.526,-25.7711,190
BRA,-50.8466,-24.6492,179
BRA,-49.7597,-23.1941,203
BRA,-50.3601,-23.4091,203
BRA,-50.7985,-25.7306,169
BRA,-51.4122,-23.7606,196
BRA,-52.5292,-25.4874,179
BRA,-49.7982,-26.095,170
BRA,-51.3659,-23.3101,202
BRA,-51.272,-24.2682,191
BRA,-51.555,-23.3155,197
BRA,-53.3135,-25.7813,185
BRA,-50.7835,-23.5201,191
BRA,-53.1989,-23.0025,219
BRA,-53.4801,-25.8217,187
BRA,-50.5167,-23.1465,213
BRA,-53.1103,-23.108,218
BRA,-53.6274,-25.0543,183
BRA,-54.402,-25.4391,208
BRA,-50.0815,-23.2959,206
BRA,-52.4761,-23.3158,208
BRA,-52.7252,-25.8214,181
BRA,-51.8215,-23.9833,205
BRA,-50.2949,-25.683,171
BRA,-52.9204,-25.7085,185
BRA,-49.6577,-23.9122,202
BRA,-50.384,-25.8677,170
BRA,-54.2405,-25.3492,202
BRA,-51.8568,-23.8634,209
BRA,-50.7625,-23.4656,200
BRA,-52.6184,-25.6917,179
BRA,-54.0518,-25.3799,200
BRA,-51.0399,-23.0571,216
BRA,-49.8304,-23.6875,199
BRA,-51.0991,-23.7204,188
BRA,-50.4571,-25.3701,174
BRA,-50.6176,-24.3245,182
BRA,-54.0988,-24.1575,214
BRA,-50.4176,-24.5153,183
BRA,-49.195,-25.9311,162
BRA,-53.7412,-24.7246,195
BRA,-49.9499,-23.7796,200
BRA,-53.1833,-25.4185,187
BRA,-49.0879,-24.9731,180
BRA,-51.5282,-25.0437,167
BRA,-52.9865,-24.5393,202
BRA,-53.3201,-23.7656,209
BRA,-51.0873,-26.2273,173
BRA,-50.7939,-23.2,211
BRA,-49.8032,-23.8742,195
BRA,-52.9051,-25.8772,182
BRA,-52.1987,-25.3829,179
BRA,-52.3229,-26.5716,168
BRA,-49.822,-27.4087,181
BRA,-49.708,-27.2662,187
BRA,-51.5528,-26.9985,155
BRA,-52.9808,-27.0754,200
BRA,-48.8243,-27.6963,178
BRA,-49.3273,-27.7001,160
BRA,-53.3319,-26.5382,186
BRA,-48.9879,-27.5704,174
BRA,-51.1271,-27.6897,164
BRA,-49.1316,-27.9012,166
BRA,-48.766,-27.5191,192
BRA,-49.3885,-27.0375,192
BRA,-52.1423,-27.1587,177
BRA,-48.7188,-26.3754,210
BRA,-49.4918,-28.9356,192
BRA,-49.0215,-28.2448,191
BRA,-51.3407,-26.9257,162
BRA,-52.4543,-27.0748,186
BRA,-49.3783,-26.9548,185
BRA,-49.6295,-27.3098,182
BRA,-53.6413,-26.7705,188
BRA,-48.6933,-26.637,206
BRA,-53.5758,-26.843,192
BRA,-49.3593,-26.781,181
BRA,-48.6598,-27.496,197
BRA,-49.0709,-26.9155,200
BRA,-49.6373,-28.3377,144
BRA,-53.0967,-26.6927,188
BRA,-49.487,-27.799,162
BRA,-49.0689,-27.2007,186
BRA,-49.1701,-28.2681,190
BRA,-48.9107,-27.0977,195
BRA,-51.012,-26.7757,157
BRA,-53.2458,-27.0741,200
BRA,-51.2276,-27.4002,162
BRA,-48.7658,-27.2616,196
BRA,-50.395,-26.1766,169
BRA,-51.6057,-27.3473,174
BRA,-48.9631,-28.4498,198
BRA,-51.6602,-27.069,166
BRA,-50.8673,-27.7942,160
BRA,-52.6152,-27.1004,190
BRA,-49.3335,-28.5986,191
BRA,-52.026,-27.2335,185
BRA,-52.6056,-26.9844,185
BRA,-52.7011,-26.9057,195
BRA,-49.246,-26.4246,193
BRA,-49.3729,-28.6723,194
BRA,-53.1662,-26.895,195
BRA,-50.5816,-27.2824,151
BRA,-49.643,-28.9869,192
BRA,-51.443,-27.2743,168
BRA,-52.2596,-26.8451,171
BRA,-53.3505,-26.7811,193
BRA,-48.5477,-27.5945,200
BRA,-52.7946,-26.6453,183
BRA,-50.92,-27.0233,153
BRA,-48.852,-26.0292,187
BRA,-48.9534,-26.9336,199
BRA,-53.5243,-26.6042,183
BRA,-49.0026,-26.4688,201
BRA,-53.5296,-26.3858,179
BRA,-52.7887,-27.1341,192
BRA,-51.2352,-27.1847,161
BRA,-51.3681,-27.0881,171
BRA,-49.5193,-27.0547,189
BRA,-49.3087,-28.7132,195
BRA,-48.8251,-26.9023,201
BRA,-49.4218,-27.4908,171
BRA,-49.2354,-26.8992,200
BRA,-51.7758,-27.4038,181
BRA,-52.4556,-26.635,174
BRA,-53.2767,-26.8215,190
BRA,-51.9012,-27.0287,172
BRA,-50.7957,-26.242,172
BRA,-52.3212,-27.2907,192
BRA,-49.9092,-26.339,165
BRA,-49.5963,-27.4101,182
BRA,-51.7279,-27.1782,175
BRA,-49.7623,-28.9961,190
BRA,-49.0296,-28.6146,195
BRA,-52.8625,-26.7191,192
BRA,-51.5108,-27.1721,176
BRA,-48.8487,-26.3045,207
BRA,-49.6286,-26.9566,175
BRA,-52.7298,-26.395,174
BRA,-50.3259,-27.815,163
BRA,-49.4035,-28.3859,187
BRA,-49.2789,-27.5081,162
BRA,-48.9322,-26.7151,195
BRA,-48.9488,-27.4192,182
BRA,-50.3266,-26.3709,170
BRA,-52.6264,-26.8024,188
BRA,-49.0054,-26.6109,199
BRA,-51.1501,-26.4709,159
BRA,-49.6378,-28.8244,192
BRA,-50.0786,-27.197,175
BRA,-53.4032,-27.1008,201
BRA,-49.2169,-28.6511,193
BRA,-49.7214,-28.8006,183
BRA,-52.9066,-26.8982,199
BRA,-48.9298,-27.278,193
BRA,-49.5055,-28.6338,174
BRA,-49.2986,-28.3487,191
BRA,-50.1231,-27.4789,163
BRA,-52.4975,-27.2541,195
BRA,-53.1586,-27.0702,201
BRA,-50.1419,-26.3777,169
BRA,-49.722,-29.3099,189
BRA,-52.0568,-26.7829,165
BRA,-48.6864,-27.9607,180
BRA,-51.9018,-27.3754,187
BRA,-49.6937,-27.5346,167
BRA,-48.6717,-26.7639,203
BRA,-49.1785,-26.7384,198
BRA,-50.4659,-27.1591,150
BRA,-52.0112,-26.8733,166
BRA,-49.9301,-27.2567,187
BRA,-49.9525,-29.1918,186
BRA,-49.3889,-27.2768,175
BRA,-52.724,-26.7264,191
BRA,-49.0191,-27.6727,155
BRA,-50.136,-26.9452,173
BRA,-49.1068,-28.1244,185
BRA,-49.5177,-26.2591,168
BRA,-49.7109,-29.1313,189
BRA,-50.009,-26.7813,174
BRA,-49.3831,-26.2495,166
BRA,-48.9326,-27.9009,165
BRA,-50.4388,-27.2666,150
BRA,-53.5977,-27.0984,196
BRA,-53.4955,-26.4561,180
BRA,-52.8498,-26.3557,173
BRA,-48.9867,-28.1609,180
BRA,-52.299,-27.1564,178
BRA,-49.6328,-29.108,190
BRA,-49.9942,-27.121,184
BRA,-49.842,-28.8287,156
BRA,-50.6607,-26.6127,158
BRA,-50.3197,-26.1056,170
BRA,-49.0144,-28.4713,192
BRA,-49.5925,-28.0157,136
BRA,-51.7402,-27.0055,168
BRA,-51.1543,-27.0086,162
BRA,-49.8328,-26.8782,184
BRA,-52.4036,-26.8747,177
BRA,-52.031,-28.1672,175
BRA,-53.2515,-29.6447,190
BRA,-53.7757,-28.2342,197
BRA,-55.7949,-29.7902,187
BRA,-54.0557,-27.8345,198
BRA,-52.9142,-28.1149,190
BRA,-53.0341,-27.2502,199
BRA,-51.0809,-29.9914,193
BRA,-51.5797,-28.6283,172
BRA,-51.2883,-28.8565,175
BRA,-51.5046,-30.9092,189
BRA,-52.2975,-27.3978,187
BRA,-51.9557,-29.4014,196
BRA,-49.8895,-29.5439,188
BRA,-51.7275,-30.0875,193
BRA,-53.0966,-29.3348,183
BRA,-53.0862,-32.2327,177
BRA,-53.9883,-28.5172,195
BRA,-52.0505,-27.6936,182
BRA,-54.0999,-31.3297,177
BRA,-50.2337,-30.2419,187
BRA,-51.4949,-29.3725,184
